	0	1
0	1146.0	6.1958989945527516e-09
1	1096.8	8.470548578190404e-09
2	1167.6	7.723879652152692e-09
3	1155.6	8.172002360246685e-09
4	1111.2	5.908722732337039e-09
5	1142.4	6.669584878522578e-09
6	1106.4	6.388797648717403e-09
7	1070.4	6.729494506408305e-09
8	1126.8	8.226709541854935e-09
9	1137.6	6.658724107839775e-09
10	1110.0	6.742591439854388e-09
11	1160.4	6.869537551935464e-09
12	1140.0	6.917586972236407e-09
13	1112.4	6.758389552276594e-09
14	1122.0	7.176970083322428e-09
15	1178.4	7.034847016186045e-09
16	1114.8	6.858906069406835e-09
17	1156.8	6.825603268528198e-09
18	1176.0	6.5995513184019e-09
19	1093.2	7.3970788315624985e-09
20	1132.8	7.587278501758374e-09
21	1155.6	7.354881496169973e-09
22	1142.4	7.612417427886783e-09
23	1144.8	6.8344390099485016e-09
24	1084.8	7.098377574624029e-09
25	1122.0	7.083397252883191e-09
26	1153.2	7.316309785566799e-09
27	1123.2	7.414653271557737e-09
28	1162.8	6.9795995715242016e-09
29	1101.6	7.716711205959654e-09
30	1095.6	6.821344275340455e-09
31	1172.4	7.218207902227573e-09
32	1152.0	6.445960155686362e-09
33	1118.4	6.97696140153615e-09
34	1120.8	7.977766526474531e-09
35	1087.2	8.195630419269355e-09
36	1134.0	7.899612659653225e-09
37	1164.0	7.031275064977001e-09
38	1125.6	8.01047715483656e-09
39	1102.8	6.11992871301128e-09
40	1172.4	7.985260047952185e-09
41	1149.6	6.716099539632533e-09
42	1148.4	7.590213397133036e-09
43	1167.6	7.355299902591674e-09
44	1126.8	6.735259561671209e-09
45	1142.4	6.882702413108303e-09
46	1137.6	6.543605245948251e-09
47	1128.0	7.244440580582463e-09
48	1100.4	7.473143173007481e-09
49	1153.2	7.735480949741959e-09
50	1912.8	7.162649519808567e-09
51	1862.4	7.660611916412701e-09
52	1827.6	7.783623371851981e-09
53	1938.0	7.833819571923594e-09
54	1920.0	7.741221470188248e-09
55	1880.4	7.74554524459062e-09
56	1998.0	7.823756022248845e-09
57	1971.6	7.651561263129353e-09
58	1885.2	7.127742749151289e-09
59	1945.2	8.044497614723834e-09
60	1936.8	7.568022427073571e-09
61	1886.4	7.344834690331593e-09
62	1947.6	7.715991044195342e-09
63	1983.6	7.3223968648577835e-09
64	1974.0	8.148616430813195e-09
65	1983.6	7.478285088078308e-09
66	1970.4	6.7766541320242526e-09
67	1882.8	6.533300424643387e-09
68	1860.0	7.750914205461492e-09
69	1891.2	7.077180582227284e-09
70	1812.0	7.122415613466909e-09
71	1971.6	7.746426873529955e-09
72	1893.6	7.697044933746676e-09
73	1785.6	7.1416713812494135e-09
74	1977.6	7.70671368299234e-09
75	2019.6	7.50837394199042e-09
76	1989.6	7.566618101260008e-09
77	1939.2	5.722740238962407e-09
78	1977.6	7.744151738591776e-09
79	1936.8	7.215482063253805e-09
80	1890.0	7.366626155322452e-09
81	1940.4	7.841074943389778e-09
82	1866.0	8.35372768363903e-09
83	1908.0	7.703502390894627e-09
84	1966.8	7.218130293745312e-09
85	1897.2	5.8610411777545195e-09
86	1952.4	7.838869427940235e-09
87	1916.4	6.1773745290689076e-09
88	1837.2	7.692930558329512e-09
89	2029.2	7.947276669372943e-09
90	1809.6	6.99258438202088e-09
91	1942.8	6.680702860782512e-09
92	1956.0	6.335809081985002e-09
93	1858.8	6.93754307988894e-09
94	1914.0	7.134210892263131e-09
95	1932.0	7.671386947528083e-09
96	1904.4	7.045508973482589e-09
97	1786.8	8.555934085695633e-09
98	1904.4	6.940858177020817e-09
99	1914.0	7.423047328001066e-09
100	50000.0	4.178825683468568
101	50000.0	11.243004008986942
102	50000.0	6.865207912999831
103	50000.0	7.163695126345912
104	50000.0	9.073395673882853
105	50000.0	7.760668037148541
106	50000.0	8.995006085790378
107	50000.0	5.96974120776518
108	50000.0	7.462182843473933
109	50000.0	7.661174151110643
110	45157.2	8.158650149302245
111	50000.0	11.044026875629687
112	50000.0	11.259615212109454
113	50000.0	9.850077518463454
114	50000.0	7.821847303181345
115	50000.0	8.059147657301079
116	50000.0	8.912829848607066
117	50000.0	5.472268260304484
118	45132.0	5.173783067210821
119	50000.0	9.551582716467651
120	50000.0	5.273279476121088
121	50000.0	6.865207912999826
122	50000.0	7.760660443954956
123	50000.0	14.924339907509145
124	50000.0	4.477313238010314
125	50000.0	6.0526837982040345
126	50000.0	10.031197908781701
